Power,TEG_data
0.000521945696844528,0.00020928045003003475
0.0005218791192477869,0.00021372661925932393
0.0005219057412566339,0.00021775900266617936
0.0005219359338299,0.00021838373812357954
0.0005220169916713291,0.00021486250190914238
0.0005219558431654,0.00022168591125555152
0.00052183755601395,0.00022386031518520412
0.0005218618612201199,0.00022416862619015484
0.000521865817439442,0.00022407126482017027
0.0005219046212997899,0.00023254981745631499
0.000521813334300048,0.0002315194096239798
0.0005218356134823659,0.00022882574505441033
0.0005219131992658559,0.00023006710252171194
0.0005218426990604221,0.00023523536857838565
0.00052199229883902,0.00023358022528865023
0.000521789390967033,0.0002339940111110842
0.000521839569415587,0.00023503253239091814
0.000521961810948084,0.0002389594409802904
0.000521865362310822,0.00023968153780767494
0.00052199196103063,0.00024827367870880154
0.0005219821630771481,0.0002472351574289675
0.000521810565066987,0.0002473406322464506
0.00052191788797664,0.0002524034234856414
0.0005218779637151099,0.00025613560933504466
0.000521854857323604,0.00025830189981719846
0.000521837927205588,0.0002620259722191031
0.000521746342264888,0.00026089008956928466
0.000521922961486423,0.00026471152334117383
0.0005218712885231929,0.00026264259422900454
0.000521849714721597,0.0002669914020883093
0.00052185164469471,0.0002738148114347186
0.000521927662375952,0.00027030168866778016
0.0005219053683824,0.0002756727909119216
0.000521933136851952,0.00027753888383662327
0.000521968444603984,0.000276289412921823
0.000521899096311168,0.00027660583737427243
0.000521957401946001,0.00027464238307958635
0.000521946441386342,0.00028136843105601125
0.000521920246318785,0.0002810520066035617
0.00052202366255045,0.00028404586873058315
0.00052188110576055,0.0002832264105332142
0.000521955911972945,0.00028663405848266947
0.000521933136851952,0.00028912488686477127
0.000521962930047372,0.0002940822032864788
0.0005220001670424801,0.0002919077993568264
0.000521978579857647,0.00029780627568838354
0.000521855973757287,0.000297084178860999
0.0005218670033769149,0.0002997697299830696
0.00052180703492761,0.0003042158992123589
0.000521808503741657,0.0003088730180766143
0.00052182823639275,0.00030793997161426357
0.0005218144383659939,0.000311558569198685
0.0005218975374989439,0.0003162156880629407
0.000521898325642395,0.0003152826416005898
0.00052196330219104,0.00031952597464241146
0.000521880316919808,0.0003224224753994485
0.0005218681586881279,0.0003232500470443161
0.0005219312066569799,0.0003296596705682915
0.000521985666231161,0.00033131481385802707
0.0005219358951779099,0.0003343086759850484
0.00052187953473783,0.0003396878916766885
0.000521944510525568,0.00033576098308731625
0.000521900667397504,0.0003370023405546179
0.000521950727036256,0.0003412456735964395
0.00052196724636001,0.0003416513459713747
0.000522085547702418,0.0003434119640785933
0.000522082044073216,0.00034290081688617496
0.0005218575323799,0.0003468277254755471
0.000521989912465856,0.0003492049655926672
0.000521939470718664,0.00035251525217213807
0.000522016619305304,0.00035954961115351345
0.0005220322700680041,0.0003602717079808981
0.0005219895787218561,0.0003669977559573229
0.0005218927979240161,0.00036389030556531964
0.000521835241369428,0.0003723688582014642
0.000521916701816293,0.0003768150274307535
0.0005218670033769149,0.00038271350376231075
0.000521877892654821,0.00038240519275735993
0.000521930080071324,0.00039016164856611995
0.00052185918508416,0.00038995069893115375
0.000521850156624426,0.00039429950679045853
0.0005219057412566339,0.00040164217677678496
0.000521860661897745,0.00040412489171138795
0.0005219307922110169,0.0004004008193094833
0.000521924520267024,0.0004128143939824989
0.0005218834468183679,0.00041404763800230167
0.0005219370518811469,0.0004168386639418557
0.000521967990901824,0.00042014895052132654
0.0005220001670424801,0.00042087104734871096
0.000521944838080668,0.000423767548105748
0.0005217933057699361,0.00042956054961982204
0.000521826224928831,0.00042790540633008646
0.000521865362310822,0.0004304854826346742
0.00052189791053204,0.0004385583628958836
0.000521881838030535,0.00043949140935823435
0.00052191788797664,0.0004384528880784004
0.000521919459062976,0.00044228243529778827
0.000521882249082852,0.00044890300845672984
0.00052194846620671,0.00044652576833960995
0.0005219171414019899,0.00045055815174646543
0.00052198916881347,0.00045065551311644983
0.000522050352796414,0.0004553126319807053
0.000521911588066143,0.0004565539894480069
0.000522014708282496,0.0004545824217058221
0.0005219633698868001,0.0004552071571632222
0.000521983734290972,0.00045862291856017617
0.0005219460693377919,0.0004596533263925114
0.000521935449336648,0.00046069184767234545
0.0005220119179389401,0.00046348287361189927
0.0005219617311047039,0.00046948682476093953
0.0005219354808266829,0.00046771809320622236
0.0005219476404241279,0.00046792904284118856
0.0005218998843915,0.00047506076319254846
0.000521992708937636,0.00047940957105185335
0.000521923747726962,0.00047889842385943513
0.000522015082871198,0.0004763102341073488
0.00052185873163878,0.00047743800330966857
0.000521877622922243,0.0004779572639495855
0.000521848970623209,0.00048447236229104396
0.000521847808623274,0.0004779572639495855
0.000521966095965828,0.0004803426175142042
0.000521903797296064,0.0004764075954773332
0.000521897126796108,0.00047992071824427157
0.0005218725586378161,0.0004783710497720193
0.000521920246318785,0.00047724328056969966
0.000521871621346512,0.00047661854511229953
0.000521923787110143,0.00047930409623437014
0.000521884607962788,0.00047909314659940383
0.0005218975374989439,0.00048105660089409
0.000521831739166941,0.000478898423859435
0.000521750670214921,0.0004788903104119363
0.00052190849828096,0.00047754347812715156
0.000521828539033023,0.0004833364796412256
0.000521901827495286,0.00048375026546365943
0.000521934336428805,0.0004755800238324655
0.000521864246448594,0.0004781682135845518
0.00052191554552424,0.00047889842385943513
0.000521852100268044,0.00047506887664004716
0.00052194846620671,0.0004779572639495855
0.00052196724636001,0.0004756936120974474
0.00052181758002897,0.00047269163652292716
0.000521887281208356,0.0004785819994069856
0.0005219116281795199,0.0004717585900605763
0.00052186499080146,0.00047010344677084095
0.000521978616828948,0.00047010344677084095
0.00052187990726361,0.0004705172325932749
0.000522009184053792,0.0004693813499434564
0.000521921390431959,0.00046731242083128714
0.000522006053711022,0.00046327192397693296
0.00052189679009861,0.00046306908778946546
0.000521882209635264,0.0004635883484293825
0.000521833310125917,0.0004598642760274777
0.0005219061801752601,0.00046027806184991153
0.000521937131438675,0.0004618277303221639
0.000521831739166941,0.00046038353666739463
0.000521890495076025,0.00045862291856017617
0.0005217768734036129,0.00045614020362557306
0.0005218532863327561,0.00045345465250350235
0.00052174913492754,0.00045179139576626817
0.00052183997789868,0.00045149119820881616
0.000521722866648176,0.0004547933713407883
0.00052181876701548,0.00044921131946168067
0.000521794917477762,0.0004453817722422928
0.000521876813130596,0.00045065551311644983
0.00052179684856266,0.000447045028979527
0.0005218294338413999,0.00045365748869096996
0.0005218046348875001,0.00044838374781681293
0.0005218623148559849,0.00045324370286853603
0.000521970036355386,0.0004496251052841145
0.000521795617588728,0.00044879753363924674
0.000521759984693999,0.00045356012732098545
0.000522050727099264,0.00045148308476131746
0.0005219413806270079,0.0004501443659240315
0.0005220001300402,0.0004503472021114991
0.000521986410899965,0.00044134938883543754
0.000521819220587601,0.0004495277439141301
0.000521922588961536,0.0004543876989658532
0.000521874833943285,0.0004406272920080528
0.000521881022172666,0.00044900036982671446
0.0005219755589959679,0.0004460065076996929
0.000522125555870028,0.0004457955580647266
0.000522145877028795,0.0004406272920080528
0.000522105167819879,0.0004447651502323914
0.000522004003146432,0.0004453817722422928
0.000521894740233492,0.0004401080313681359
0.0005219307922110169,0.0004440349399575078
0.0005219970367632051,0.0004423879101152715
0.000522149042911176,0.0004447651502323914
0.000521928076885155,0.0004426881076727235
0.000521999757769293,0.00044435136440995745
0.00052185007383135,0.0004447651502323914
0.00052186499080146,0.00044672860452707756
0.000521837184377598,0.00044642029352212685
0.0005217858596837501,0.00044869205882176364
0.00052181406669777,0.00044848922263429614
0.00052199822171617,0.00045324370286853603
0.000521945696844528,0.00045313822805105304
0.000521854484289615,0.00045304086668106853
0.00052198290876237,0.0004569596618229421
0.0005219582289671089,0.00045903670438261
0.00052196330219104,0.0004550043209757546
0.00052201817824402,0.00046027806184991164
0.000522070268703296,0.0004646187562617177
0.000522059744396179,0.0004683428286636224
0.000522080111277238,0.00046948682476093953
0.000522079659731606,0.0004710283797856932
0.0005220408852242651,0.0004714421656081269
0.0005220792469063202,0.00047185595143056083
0.0005221619521304401,0.00047951504586933645
0.0005220628094547951,0.00047630212065985
0.000522053857569024,0.0004759938096548993
0.000521920246318785,0.00048137302534653943
0.00052197038866017,0.0004808618781541212
0.000522060492176195,0.00048633845521574585
0.000522125439591505,0.0004851944591184286
0.000522134099689783,0.000487368863048081
0.0005221415598277119,0.00048220059699140717
0.0005220918085149479,0.0004894377921602504
0.000522102398264832,0.0004875798126830471
0.000522143118924416,0.0004876771740530318
0.0005220357722055991,0.0004848861481134779
0.000522019035187263,0.0004856163583883612
0.0005220546047135919,0.0004928535535572042
0.0005220452014094279,0.0004879935985054811
0.0005219770210138,0.0004870686654906291
0.000521950770322688,0.0004888211701503488
0.000521972319933537,0.00048447236229104396
0.00052191401137644,0.00048603014421079503
0.0005220017383199201,0.0004871660268606135
0.0005219770210138,0.0004907846244450349
0.000522061315801107,0.0004900625276176504
0.0005220686973939839,0.00048696319067314587
0.000522012326672416,0.0004927480787397212
0.000521940181716212,0.00048220059699140717
0.000522073837934127,0.0004873769764955797
0.00052204677271874,0.000490370838622601
0.000521993497591203,0.0004899570528001673
0.000521968444603984,0.0004803426175142042
0.0005220683243299091,0.0004894377921602503
0.000522073026077358,0.0004920259819123366
0.0005220432688036859,0.0004891294811552995
0.000521997826114956,0.000494200385841989
0.00052196411633446,0.0004875798126830473
0.000521948797666968,0.0004928535535572042
0.0005219821630771481,0.0004873688630480809
0.0005220358103811179,0.00048706055204313027
0.000521995068773155,0.0004932673393796381
0.000522004120311219,0.000489445905607749
0.0005219714923407249,0.000492342406364786
0.0005220095323914601,0.0004893323173427672
0.0005220170160486439,0.0004898515779826841
0.000522011462870766,0.0004881964346929487
0.000522070268703296,0.000490265363805118
0.000522023251849419,0.0004905817882575674
0.0005220322700680041,0.0004887156953328656
0.000522030734902523,0.0004898515779826841
0.000521971120800384,0.00048695507722564706
0.000521974331558244,0.0004953281550443087
0.000522192524880825,0.00048684960240816396
0.00052210792478085,0.00048210323562142277
0.000522038542648192,0.0004809592395241056
0.0005221015844068499,0.00048210323562142277
0.0005220408852242651,0.0004833364796412257
0.000521997826114956,0.000477754427762118
0.00052202051999557,0.00048189228598645645
0.0005219707610896899,0.0004805454537016718
0.0005219061562087649,0.00047909314659940394
0.000521880650981028,0.00047724328056969966
0.000521982944368665,0.0004757909734674317
0.000521928848758656,0.0004736246829852781
0.0005219617311047039,0.000472999947527878
0.00052199544113918,0.00047031439640580726
0.0005220510632583521,0.0004667931601913701
0.000522071786641905,0.00046234699096208093
0.0005220365565092681,0.0004635883484293825
0.00052202559461636,0.00047226973725299464
0.000521947267962736,0.0004596533263925115
0.0005220624367084439,0.000461308469682247
0.000522060118508544,0.0004591421792000932
0.000521990283624978,0.00045799818310277604
0.0005219539002212479,0.00045800629655027474
0.00052202049361819,0.0004571787249054071
0.000521968444603984,0.0004566594642654901
0.0005221447147352521,0.0004530408666810684
0.00052198130755341,0.00045810365792025914
0.00052191040041306,0.000452829917046102
0.00052193906385545,0.0004503472021114991
0.000521951142275871,0.00045169403439628377
0.000522102431552184,0.0004501362524765329
0.000522164709123672,0.00045562094298565604
0.0005219617311047039,0.00045397391314341937
0.0005220361836675501,0.0004500388911065485
0.000522041323413632,0.0004474588148019608
0.000522075409339055,0.0004504526769289822
0.000522054565014728,0.00045169403439628377
0.000522167839910652,0.00045076098793393293
0.000522038940723888,0.00045345465250350235
0.0005219131992658559,0.0004529353918635853
0.000521890867379448,0.00045334917768601935
0.000521926877435292,0.0004546960099708039
0.000522007133044992,0.00045086646275141614
0.000521914346328606,0.0004500388911065484
0.000521824993098625,0.00044869205882176364
0.00052193903722335,0.00044890300845672995
0.0005220134768776561,0.00044931679427916377
0.000521868491828667,0.00044672860452707756
0.000521978579857647,0.0004433128431301235
0.000521917030036812,0.00043918309835328374
0.000521945296767,0.00044631481870464375
0.0005219931247485921,0.0004401080313681359
0.000521991565809876,0.0004405218171905696
0.0005220565366206401,0.0004411465526479698
0.000521886538634346,0.00044186864947535457
0.00052191711654696,0.0004405218171905697
0.000522020146391414,0.00043886667390083433
0.000521897498527827,0.0004385664763433823
0.00052181406669777,0.00043949140935823435
0.000521839941877872,0.00044145486365292053
0.000521973145874981,0.00044341831794760683
0.000521917514911672,0.00043918309835328363
0.000521900667397504,0.0004430045321251728
0.0005220006150304,0.00044332095657762243
0.00052191397450152,0.00044403493995750815
0.000521973891051745,0.0004407246533780372
0.000521923787110143,0.00044404305340500685
0.00052191088135089,0.0004458036715122254
0.000521988423382228,0.0004456981966947422
0.000521972356397388,0.0004477590123594129
0.000522059306365674,0.0004471423903495114
0.00052196568748454,0.0004469395541620439
0.0005220173897162951,0.0004479699619943792
0.000522021343683728,0.0004523106564061852
0.000522133727515136,0.0004470369155320283
0.0005220361836675501,0.0004529353918635853
0.0005219707610896899,0.0004543795855183545
0.000522002887858338,0.0004544850603358376
0.000522072652663936,0.0004547933713407883
0.00052200565763386,0.0004574789224628591
0.0005220498637437311,0.00045768987209782543
0.0005220609412759,0.0004504526769289821
0.00052203495599772,0.00045851744374269296
0.000521994280183204,0.0004524242446711671
0.000521939887605196,0.0004548988461582715
0.000521962930047372,0.0004568623004529576
0.000521988796320206,0.0004543795855183545
0.00052199229883902,0.00045810365792025914
0.000522031826035665,0.00045799818310277604
0.000522171717459444,0.0004565539894480069
0.000522035436649972,0.0004567568256354745
0.000521958601206144,0.0004572760862753915
0.00052207108129088,0.0004624524657795639
0.0005221713443008951,0.00045541810679818853
0.000522191776340157,0.00045572641780313914
0.0005220537788337361,0.0004568623004529576
0.00052206593973407,0.00046017258703242843
0.000522027124955402,0.00045903670438261
0.000522065567051214,0.00045583189262062224
0.0005220827900743759,0.0004572760862753914
0.000521991565809876,0.00046234699096208093
0.0005219825361421161,0.00046141394449973
0.00052201583071446,0.00046524349171911785
0.00052201620396902,0.00045882575474764367
0.000522014632723452,0.0004659655885465024
0.000522054262462878,0.0004686592531160719
0.000521931119003424,0.00046555180272406856
0.000522015892377407,0.0004709310184157087
0.000522024810756512,0.00047020080814082535
0.00052197194753564,0.00046792904284118856
0.00052202675366929,0.00047485792700508096
0.0005219876099380001,0.00047723516712220096
0.000522058480295084,0.0004733082585328287
0.000521911588066143,0.0004734137333503118
0.0005219759027720681,0.00047671590648228394
0.0005219938266407099,0.00047692685611725025
0.000522035436649972,0.0004776570663921335
0.000521905328776473,0.0004788903104119363
0.000521973145874981,0.00047703233093473335
0.00052210593676836,0.0004760992844723826
0.00052198756709706,0.00047950693242183764
0.0005219981988622,0.00048405857646861025
0.000521962930047372,0.00048220059699140717
0.00052212398433774,0.0004782736884020349
0.0005220918085149479,0.000483028168636275
0.0005221215657886201,0.00047475245218759775
0.0005221126268144,0.0004758883348374163
0.000522024810756512,0.0004715476404256101
0.000522094951197316,0.0004766185451122994
0.0005219759027720681,0.000477859902579601
0.000522049089647744,0.0004765130702948163
0.000522141931843497,0.0004759938096548993
0.000522093006855552,0.0004778517891321023
0.0005219272899464319,0.00047982335687428716
0.000522061238177355,0.0004740303553602132
0.00052205023499822,0.0004765130702948163
0.0005219183386295461,0.0004788903104119363
0.00052195942743344,0.0004741358301776963
0.000521830511020659,0.00047744611675716727
0.00052206407187265,0.0004784765245895024
0.000521940181716212,0.00048126755052905644
0.000521949682989454,0.00048199776080393956
0.000521924520267024,0.0004788903104119362
0.000521962516648845,0.0004777544277621179
0.000521958973000465,0.0004785819994069856
0.0005219410080386259,0.0004776489529446349
0.0005219688519741251,0.00047755159157465037
0.000521877548193323,0.000483133643453758
0.000521944172180012,0.0004800343065092535
0.00052199822171617,0.0004822979583613917
0.0005219405959724549,0.00047899578522941954
0.00052196765493604,0.00048157586153400715
0.000522060118508544,0.0004883019095104318
0.0005220311087290359,0.00048168133635149014
0.000522004494677564,0.00048468331192601027
0.000521956657848901,0.00048623298039826254
0.00052197820758674,0.0004872715016780966
0.000522095390117,0.0004909955740800012
0.00052201266241701,0.0004896406283477178
0.0005221552809051611,0.0004940949110245058
0.0005220929249440201,0.0004940949110245058
0.000521996627680248,0.0004960583653191918
0.000521995465485765,0.000496058365319192
0.000521987982018173,0.0004980299330613767
0.0005219759027720681,0.0005028817746656011
0.000521936679642112,0.0005006100093659643
0.000521888852103588,0.0005005045345484812
0.00052193437495443,0.0005006100093659643
0.0005220824172961529,0.0005027844132956167
0.0005220049293727139,0.0005025734636606504
0.0005219582289671089,0.0005060946998750876
0.000521929300078633,0.0005035065101230014
0.0005218352111480179,0.0005074415321598722
0.0005220166419362789,0.0005081555155397582
0.0005220029233682519,0.0005055754392351707
0.0005220020729846009,0.0005083664651747244
0.0005219135597073649,0.0005054699644176875
0.00052199941856377,0.0005053644896002044
0.0005219394369204179,0.0005059892250576044
0.00052197351868572,0.000511985062759146
0.000521911588066143,0.0005065084856975215
0.00052200565763386,0.0005138511556838477
0.00052187356314753,0.0005098106588294935
0.00052181406669777,0.0005180863752781707
0.0005219096579027941,0.0005123014872115953
0.000521897126796108,0.0005145732525112322
0.000521988353653632,0.0005131209454089644
0.000521860661897745,0.0005134292564139151
0.000521986448506076,0.0005128126344040137
0.000521943391616765,0.0005125043233990631
0.000521973145874981,0.0005163338706184508
0.000521988353653632,0.0005195386823804386
0.000521894407600384,0.000516845017810869
0.000521875578740865,0.0005181918500956538
0.000521840394179595,0.0005153927107086012
0.000521956657848901,0.0005170478539983366
0.000521919459062976,0.0005240822129797123
0.000521803560090309,0.0005131290588564631
0.000521790961798521,0.0005157091351610507
0.000521974704782074,0.0005203662540253063
0.0005219312066569799,0.0005154008241561
0.0005219645247202601,0.0005169504926283522
0.000521830511020659,0.0005155062989735831
0.0005218012536213599,0.0005170559674458353
0.000521789390967033,0.000519222257927989
0.00052192810262872,0.0005154008241561
0.000521985666231161,0.0005121960123941122
0.000521932350991618,0.0005111574911142782
0.000521922215991935,0.0005146787273287155
0.000521882664509655,0.0005126097982165462
0.0005220436423759699,0.0005115712769367121
0.000521999757769293,0.0005082609903572413
0.0005219558431654,0.0005084719399922076
0.000522055764624716,0.0005051616534127367
0.0005220965447883901,0.0005074334187123736
0.000522171717459444,0.0005039202959454351
0.0005221032227473001,0.0005025734636606504
0.000522071415387416,0.0005074334187123735
0.000522121121436752,0.0005069222715199553
0.0005221329818317001,0.0005019568416507491
0.0005220169916713291,0.0005019487282032503
0.0005221301411482201,0.0005042286069503859
0.000521961686929737,0.0005043259683203704
0.0005220068010463241,0.000502995362930583
0.0005219460693377919,0.0004982327692488443
0.000521897498527827,0.0004981272944313612
0.000521991483552192,0.0004999852739085641
0.000521982944368665,0.0004963666763241427
0.0005220895028770031,0.0004944032220294565
0.000521900293983189,0.0004918150322773702
0.000521915917319454,0.0004966749873290933
0.0005219707610896899,0.0004942003858419889
0.000521979032924608,0.0004943058606594721
0.000521903423945244,0.0004847887867434935
0.0005218623148559849,0.00048354742927619193
0.0005218355815146161,0.00048147850016402275
0.000521970347215215,0.0004828253324488073
